Time[ms],RouteID,Delay[ms],Btldr[Mbps]
3920000,107,22.82625227588992,150.0
3921000,107,22.829623506967543,150.0
3922000,107,22.833237031499714,150.0
3923000,107,22.837094007983946,150.0
3924000,107,22.841195637507155,150.0
3925000,107,22.84554315667856,150.0
3926000,107,22.85013783938715,150.0
3927000,107,22.85498099553805,150.0
3928000,107,22.860073967576664,150.0
3929000,108,24.345702104517876,150.0
3930000,108,24.337729820680373,150.0
3931000,108,24.330116454285374,150.0
3932000,109,22.580246412702394,150.0
3933000,109,22.570078047262342,150.0
3934000,109,22.560194448039827,150.0
3935000,109,22.5505934611888,150.0
3936000,109,22.541272929746743,150.0
3937000,109,22.53223069579668,150.0
3938000,109,22.523464607937896,150.0
3939000,109,22.514972524608936,150.0
3940000,109,22.506752314463434,150.0
3941000,109,22.498801866302088,150.0
3942000,109,22.49111908571002,150.0
3943000,109,22.48370190618709,150.0
3944000,109,22.476548284949832,150.0
3945000,109,22.469656213113396,150.0
3946000,109,22.463023712629674,150.0
3947000,109,22.45664884393672,150.0
3948000,109,22.450529705515688,150.0
3949000,109,22.44466443900064,150.0
3950000,109,22.439051230311964,150.0
3951000,109,22.433688312398864,150.0
3952000,109,22.428573967107624,150.0
3953000,109,22.423706529281112,150.0
3954000,109,22.419084384396296,150.0
3955000,109,22.414705976440334,150.0
3956000,109,22.410569803256852,150.0
3957000,109,22.40667442456883,150.0
3958000,109,22.40301845669797,150.0
3959000,109,22.39960058205984,150.0
3960000,109,22.396419541872728,150.0
3961000,109,22.39347414358854,150.0
3962000,109,22.39076325943651,150.0
3963000,109,22.388285827389662,150.0
3964000,109,22.386040853946792,150.0
3965000,109,22.38402741289434,150.0
3966000,109,22.382244644354035,150.0
3967000,109,22.380691761754807,150.0
3968000,109,22.37936804485407,150.0
3969000,109,22.37827284674532,150.0
3970000,109,22.377405588970877,150.0
3971000,109,22.376765764340394,150.0
3972000,109,22.37635293849046,150.0
3973000,109,22.37616674642787,150.0
3974000,109,22.376206896809926,150.0
3975000,109,22.3764731677533,150.0
3976000,109,22.376965411232256,150.0
3977000,109,22.377683547977664,150.0
3978000,109,22.37862757285446,150.0
3979000,109,22.379797549051986,150.0
3980000,109,22.381193612878466,150.0
3981000,109,22.382815969321307,150.0
3982000,109,22.384664893263764,150.0
3983000,109,22.38674073013558,150.0
3984000,109,22.38904389489305,150.0
3985000,109,22.391574866897123,150.0
3986000,109,22.39433419743184,150.0
3987000,109,22.397322501863904,150.0
3988000,109,22.400540461464644,150.0
3989000,109,22.403988824199768,150.0
3990000,109,22.407668400126767,150.0
3991000,109,22.41158006269944,150.0
3992000,109,22.41572474701561,150.0
3993000,109,22.420103448511664,150.0
3994000,109,22.424717221713596,150.0
3995000,109,22.42956717876845,150.0
3996000,109,22.434654488552898,150.0
3997000,109,22.439980372652276,150.0
3998000,109,22.445546107316684,150.0
3999000,109,22.45135301981985,150.0
4000000,109,22.457402485423554,150.0
4001000,109,22.46369592717762,150.0
4002000,109,22.470234813239944,150.0
4003000,109,22.477020654039713,150.0
4004000,110,21.880180038526785,150.0
4005000,110,21.879211673693963,150.0
4006000,110,21.87835813509295,150.0
4007000,110,21.87761914719468,150.0
4008000,110,21.87699447136977,150.0
4009000,110,21.87648391377207,150.0
4010000,110,21.87608732176215,150.0
4011000,110,21.87580458518638,150.0
4012000,110,21.875635633598318,150.0
4013000,110,21.87558044110677,150.0
4014000,110,21.8756390203833,150.0
4015000,110,21.875811428196517,150.0
4016000,110,21.87609776215845,150.0
4017000,110,21.87649816165051,150.0
4018000,110,21.877012807424265,150.0
4019000,111,22.579833652797625,150.0
4020000,111,22.571423603805034,150.0
4021000,111,22.563272634987026,150.0
4022000,111,22.555379396943593,150.0
4023000,111,22.547742562641915,150.0
4024000,111,22.540360831853945,150.0
4025000,111,22.53323293081042,150.0
4026000,111,22.52635761592714,150.0
4027000,111,22.51973367663565,150.0
4028000,111,22.513359934615252,150.0
4029000,111,22.507235249742944,150.0
4030000,111,22.501358521728765,150.0
4031000,111,22.49572869102431,150.0
4032000,111,22.490344738578095,150.0
4033000,111,22.485205693011157,150.0
4034000,111,22.480310626294315,150.0
4035000,111,22.475658660571423,150.0
4036000,111,22.47124896810148,150.0
4037000,111,22.467080769429668,150.0
4038000,111,22.463153340430633,150.0
4039000,111,22.45946601002,150.0
4040000,111,22.456018161414065,150.0
4041000,111,22.452809237020624,150.0
4042000,111,22.449838734011962,150.0
4043000,111,22.447106208843618,150.0
4044000,111,22.444611277215426,150.0
4045000,111,22.44235361720298,150.0
4046000,111,22.44033296597095,150.0
4047000,111,22.438549123381488,150.0
4048000,111,22.437001950990116,150.0
4049000,111,22.435691376433375,150.0
4050000,111,22.434617387288682,150.0
4051000,111,22.43378003817157,150.0
4052000,111,22.43317944893361,150.0
4053000,111,22.432815799337913,150.0
4054000,111,22.43268933881743,150.0
4055000,111,22.432800381886203,150.0
4056000,111,22.433149305416727,150.0
4057000,111,22.433736554113274,150.0
4058000,111,22.434562636737912,150.0
4059000,111,22.43562812571008,150.0
4060000,111,22.436933660344156,150.0
4061000,111,22.438479944865968,150.0
4062000,111,22.440267743120504,150.0
4063000,111,22.442297885195995,150.0
4064000,111,22.444571263740418,150.0
4065000,111,22.447088835023933,150.0
4066000,111,22.449851612266944,150.0
4067000,111,22.45286067070334,150.0
4068000,111,22.45611714766216,150.0
4069000,111,22.459622233351883,150.0
4070000,111,22.46337717833283,150.0
4071000,111,22.46738328860301,150.0
4072000,111,22.471641921142695,150.0
4073000,111,22.476154488299002,150.0
4074000,111,22.480922452657595,150.0
