Time[ms],RouteID,Delay[ms],Btldr[Mbps]
1701000,81,87.22210224608146,150.0
1702000,81,87.21700998893509,150.0
1703000,81,87.21228658779151,150.0
1704000,81,87.20793408784185,150.0
1705000,81,87.20395450920643,150.0
1706000,81,87.20034984308705,150.0
1707000,81,87.19712204961628,150.0
1708000,81,87.1942730553719,150.0
1709000,82,83.87819688144523,150.0
1710000,82,83.87664091454903,150.0
1711000,82,83.87527296403779,150.0
1712000,82,83.87409214067429,150.0
1713000,82,83.87309760397892,150.0
1714000,82,83.87228856798647,150.0
1715000,82,83.87166429800857,150.0
1716000,82,83.87122411189496,150.0
1717000,82,83.87096737813681,150.0
1718000,82,83.8708935190337,150.0
1719000,82,83.87100200607584,150.0
1720000,82,83.8712923668114,150.0
1721000,82,83.87176417564862,150.0
1722000,82,83.87241706222251,150.0
1723000,82,83.873250703973,150.0
1724000,82,83.87426483185124,150.0
1725000,82,83.8754592266818,150.0
1726000,82,83.87683371973839,150.0
1727000,82,83.87838819285189,150.0
1728000,82,83.88012257648343,150.0
1729000,82,83.88203685134654,150.0
1730000,82,83.88413104832395,150.0
1731000,82,83.88640524517068,150.0
1732000,82,83.88885957034039,150.0
1733000,82,83.89149419714921,150.0
1734000,82,83.89430934994928,150.0
1735000,82,83.89730529664789,150.0
1736000,82,83.90048235437936,150.0
1737000,82,83.90384088548686,150.0
1738000,82,83.90738129820949,150.0
1739000,82,83.91110404478334,150.0
1740000,82,83.91500962322759,150.0
1741000,82,83.91909857439951,150.0
1742000,82,83.92337148271129,150.0
1743000,82,83.92782897424279,150.0
1744000,82,83.93247171966128,150.0
1745000,82,83.93730042722248,150.0
1746000,82,83.94231584951858,150.0
1747000,82,83.94751877436607,150.0
1748000,82,83.95291003321677,150.0
1749000,82,83.95849049112215,150.0
1750000,82,83.96426105333687,150.0
1751000,82,83.97022266051547,150.0
1752000,83,86.99197298238053,150.0
1753000,83,86.97939158312505,150.0
1754000,83,86.96718293336183,150.0
1755000,83,86.95534895413657,150.0
1756000,83,86.94389151105662,150.0
1757000,83,86.93281241796339,150.0
1758000,83,86.92211343150888,150.0
1759000,83,86.911796253778,150.0
1760000,83,86.9018625308674,150.0
1761000,83,86.89231385215611,150.0
1762000,83,86.88315175037414,150.0
1763000,83,86.87437770280302,150.0
1764000,83,86.8659931269072,150.0
1765000,83,86.85799938495018,150.0
1766000,83,86.8503977801709,150.0
1767000,83,86.84318955850439,150.0
1768000,83,86.83637590761745,150.0
1769000,83,86.82995795704252,150.0
1770000,83,86.82393677869538,150.0
1771000,83,86.81831338506677,150.0
1772000,83,86.813088730408,150.0
1773000,83,86.80826371096464,150.0
1774000,83,86.80383916315272,150.0
1775000,83,86.79981586591221,150.0
1776000,83,86.79619453828205,150.0
1777000,83,86.792975840659,150.0
1778000,83,86.7901603746492,150.0
1779000,84,84.46326303533303,150.0
1780000,84,84.45855995992004,150.0
1781000,84,84.4540080345384,150.0
1782000,84,84.44960681374462,150.0
1783000,84,84.44535588744094,150.0
1784000,84,84.4412548804561,150.0
1785000,84,84.43730345201539,150.0
1786000,84,84.43350129811272,150.0
1787000,84,84.42984815034262,150.0
1788000,84,84.4263437780116,150.0
1789000,84,84.42298798654576,150.0
1790000,85,86.78796435557719,150.0
1791000,85,86.79041843225409,150.0
1792000,85,86.79327785645167,150.0
1793000,85,86.7965423196833,150.0
1794000,85,86.80021145107266,150.0
1795000,85,86.8042848161066,150.0
1796000,85,86.80876191698437,150.0
1797000,85,86.81364219210927,150.0
1798000,85,86.81892501571987,150.0
1799000,85,86.8246096975987,150.0
1800000,85,86.83069548322013,150.0
1801000,85,86.83718155270472,150.0
1802000,86,84.44691088574511,150.0
1803000,86,84.44942787279074,150.0
1804000,86,84.45213860837084,150.0
1805000,86,84.45504304599424,150.0
1806000,86,84.45814116909638,150.0
1807000,86,84.46143299042478,150.0
1808000,86,84.46491855064615,150.0
1809000,86,84.46859792199261,150.0
1810000,86,84.47247120176148,150.0
1811000,86,84.47653851489078,150.0
1812000,86,84.48080001572563,150.0
1813000,87,86.10973026355211,150.0
1814000,87,86.10932663266145,150.0
1815000,87,86.1091889028871,150.0
1816000,87,86.10931656898256,150.0
1817000,87,86.10970914387609,150.0
1818000,87,86.1103661589871,150.0
1819000,87,86.11128716453302,150.0
1820000,88,84.1279646949095,150.0
1821000,88,84.12188429267134,150.0
1822000,88,84.11598741008974,150.0
1823000,88,84.11027317900563,150.0
1824000,88,84.10474076539906,150.0
1825000,88,84.09938937014596,150.0
1826000,88,84.09421823006788,150.0
1827000,88,84.08922661824471,150.0
1828000,88,84.08441384522526,150.0
1829000,88,84.07977926033085,150.0
1830000,88,84.07532224898227,150.0
1831000,88,84.07104223937806,150.0
1832000,88,84.06693869628599,150.0
1833000,88,84.0630111283985,150.0
1834000,88,84.05925908257161,150.0
1835000,88,84.05568215041298,150.0
1836000,88,84.05227996386061,150.0
1837000,88,84.04905219812274,150.0
1838000,88,84.04599857227043,150.0
1839000,88,84.04311884923044,150.0
1840000,88,84.04041283641399,150.0
1841000,88,84.03788038603204,150.0
1842000,88,84.03552139621674,150.0
1843000,88,84.03333581049921,150.0
1844000,88,84.03132361953234,150.0
1845000,88,84.02948485875959,150.0
1846000,88,84.02781961334776,150.0
1847000,88,84.02632801324353,150.0
1848000,88,84.02501023939955,150.0
1849000,88,84.02386651856202,150.0
1850000,88,84.02289712689883,150.0
1851000,88,84.02210238949802,150.0
1852000,88,84.02148268067519,150.0
1853000,89,86.75920149607437,150.0
1854000,89,86.75905637303983,150.0
1855000,89,86.75933855871018,150.0
1856000,89,86.7600468178025,150.0
1857000,89,86.76117983058312,150.0
1858000,89,86.76273619609233,150.0
1859000,90,84.2750112481229,150.0
1860000,90,84.27326696821667,150.0
1861000,90,84.27166331195855,150.0
1862000,90,84.2701998972375,150.0
1863000,90,84.2688763835218,150.0
1864000,90,84.26769247629788,150.0
1865000,90,84.26664792223701,150.0
1866000,90,84.26574251570246,150.0
1867000,90,84.26497609185395,150.0
1868000,90,84.26434852989932,150.0
1869000,90,84.26385975581509,150.0
1870000,90,84.26350973817493,150.0
1871000,90,84.26329848864675,150.0
1872000,90,84.26322606482758,150.0
1873000,90,84.26329256810376,150.0
1874000,90,84.26349814533083,150.0
1875000,90,84.26384298460572,150.0
1876000,90,84.26432732176244,150.0
1877000,90,84.26495143605331,150.0
1878000,90,84.26571565163935,150.0
1879000,91,86.8900243788571,150.0
1880000,91,86.90041176807777,150.0
1881000,91,86.91117425694273,150.0
1882000,91,86.92230928541785,150.0
1883000,91,86.93381427174891,150.0
1884000,91,86.94568661158183,150.0
1885000,91,86.9579236825349,150.0
1886000,91,86.97052284041946,150.0
1887000,91,86.9834814259564,150.0
1888000,91,86.99679676124052,150.0
1889000,91,87.0104661537444,150.0
1890000,91,87.02448689745374,150.0
1891000,91,87.03885627071053,150.0
1892000,91,87.05357154148103,150.0
1893000,91,87.06862996537622,150.0
1894000,91,87.08402878771525,150.0
1895000,92,83.73343569019498,150.0
1896000,92,83.7286067464826,150.0
1897000,92,83.72396525039977,150.0
1898000,92,83.7195097271556,150.0
1899000,92,83.71523875531909,150.0
1900000,92,83.711150964688,150.0
1901000,92,83.70724503969,150.0
1902000,92,83.70351971833381,150.0
1903000,92,83.69997379312031,150.0
1904000,92,83.69660611177508,150.0
1905000,92,83.69341557661188,150.0
1906000,92,83.69040114609261,150.0
1907000,92,83.68756183657231,150.0
1908000,92,83.6848967170236,150.0
1909000,92,83.68240491729289,150.0
1910000,92,83.68008562108119,150.0
1911000,92,83.67793807211783,150.0
1912000,92,83.67596156960585,150.0
1913000,92,83.67415547115681,150.0
1914000,92,83.6725191918084,150.0
1915000,92,83.67105220613311,150.0
1916000,92,83.66975404498709,150.0
1917000,92,83.66862429906013,150.0
1918000,92,83.6676626175524,150.0
1919000,92,83.66686870675102,150.0
1920000,92,83.6662423331495,150.0
1921000,92,83.66578332216447,150.0
1922000,92,83.66549155614605,150.0
1923000,92,83.66536697840309,150.0
1924000,92,83.66540959088371,150.0
1925000,92,83.66561945300201,150.0
1926000,92,83.66599668508842,150.0
1927000,92,83.66654146629082,150.0
1928000,92,83.66725403332406,150.0
1929000,92,83.66813468362427,150.0
1930000,92,83.66918377373426,150.0
1931000,92,83.67040171820562,150.0
1932000,92,83.67178899048815,150.0
1933000,92,83.6733461242738,150.0
1934000,92,83.67507371216509,150.0
1935000,92,83.67697240444166,150.0
1936000,92,83.67904290958086,150.0
1937000,92,83.6812859981522,150.0
1938000,92,83.6837024957791,150.0
1939000,92,83.68629328699672,150.0
1940000,92,83.68905931681184,150.0
1941000,92,83.69200158417847,150.0
1942000,92,83.69512114979014,150.0
1943000,92,83.6984191293896,150.0
1944000,92,83.70189669655984,150.0
1945000,92,83.70555508171556,150.0
1946000,92,83.70939557145002,150.0
1947000,93,87.24561169647404,150.0
1948000,93,87.25459783608122,150.0
1949000,93,87.26395324734648,150.0
1950000,93,87.27367510053375,150.0
1951000,93,87.28376054294037,150.0
1952000,93,87.29420670390793,150.0
1953000,93,87.30501069732584,150.0
1954000,93,87.3161696208531,150.0
1955000,93,87.32768056384779,150.0
1956000,94,84.5528959189136,150.0
1957000,94,84.55639054078274,150.0
1958000,94,84.56002565438912,150.0
1959000,95,87.37718596253563,150.0
1960000,95,87.39041303407852,150.0
1961000,95,87.40397450892135,150.0
1962000,95,87.41786744565725,150.0
1963000,95,87.43208890384201,150.0
1964000,96,87.4444965413536,150.0
1965000,96,87.43611806687498,150.0
1966000,96,87.42808011572224,150.0
1967000,96,87.42038506496286,150.0
1968000,96,87.41303528743846,150.0
1969000,96,87.4060331536168,150.0
1970000,96,87.39938102545075,150.0
1971000,96,87.393081261215,150.0
1972000,96,87.38713620635905,150.0
1973000,96,87.38154819754162,150.0
1974000,96,87.37631955631451,150.0
1975000,97,87.60781320769532,150.0
1976000,97,87.59610139556997,150.0
1977000,97,87.58470924202418,150.0
1978000,98,83.79564143957332,150.0
1979000,98,83.79340883327087,150.0
1980000,98,83.79136339830566,150.0
1981000,98,83.78950405536075,150.0
1982000,98,83.78782978411391,150.0
1983000,98,83.7863396176237,150.0
1984000,98,83.78503264436019,150.0
1985000,98,83.78390800913455,150.0
1986000,98,83.78296491142856,150.0
1987000,98,83.78220260869817,150.0
1988000,98,83.78162041172392,150.0
1989000,98,83.78121768762134,150.0
1990000,98,83.78099385820016,150.0
1991000,98,83.78094840220002,150.0
1992000,98,83.78108085360421,150.0
1993000,98,83.78139079956398,150.0
1994000,98,83.78187788306262,150.0
1995000,98,83.78254180287703,150.0
1996000,98,83.7833823108323,150.0
1997000,98,83.78439921300043,150.0
1998000,98,83.78559236997255,150.0
1999000,98,83.78696169708903,150.0
2000000,98,83.78850716111673,150.0
2001000,98,83.79022878189268,150.0
2002000,98,83.79212663363658,150.0
2003000,98,83.79420084339992,150.0
2004000,98,83.7964515865385,150.0
2005000,98,83.79887909420096,150.0
2006000,98,83.80148364630976,150.0
2007000,98,83.80426557524083,150.0
2008000,98,83.80722526253513,150.0
2009000,98,83.81036314006045,150.0
2010000,98,83.81367968911768,150.0
2011000,98,83.81717543993594,150.0
2012000,98,83.82085097029594,150.0
2013000,98,83.824706908712,150.0
2014000,98,83.8287439273535,150.0
2015000,98,83.83296274646871,150.0
2016000,98,83.83736413262643,150.0
2017000,98,83.84194889914113,150.0
2018000,98,83.84671790040817,150.0
2019000,98,83.85167203767394,150.0
2020000,98,83.85681225568607,150.0
2021000,98,83.86213953807493,150.0
2022000,98,83.86765491355537,150.0
2023000,98,83.87335945065256,150.0
2024000,98,83.87925425709666,150.0
2025000,99,87.05248804180087,150.0
2026000,99,87.0401503963097,150.0
2027000,99,87.02817384419016,150.0
2028000,99,87.01656033163133,150.0
2029000,99,87.00531176474965,150.0
2030000,99,86.99443001042073,150.0
2031000,99,86.98391689745101,150.0
2032000,99,86.97377421281254,150.0
2033000,99,86.96400370325927,150.0
2034000,99,86.95460707666903,150.0
2035000,99,86.94558599660827,150.0
2036000,99,86.93694208677921,150.0
2037000,99,86.92867692734576,150.0
2038000,99,86.92079205712105,150.0
2039000,99,86.9132889704187,150.0
2040000,99,86.90616911880326,150.0
2041000,99,86.89943390840251,150.0
2042000,99,86.89308470205764,150.0
2043000,99,86.88712281656672,150.0
2044000,99,86.88154952343174,150.0
2045000,99,86.87636604666487,150.0
2046000,99,86.87157356502644,150.0
2047000,99,86.86717320852244,150.0
2048000,99,86.86316605917045,150.0
2049000,99,86.8595531501104,150.0
2050000,99,86.85633546509447,150.0
2051000,100,84.55535480250262,150.0
2052000,100,84.55025996997375,150.0
2053000,100,84.54531884544271,150.0
2054000,100,84.54053105600572,150.0
2055000,100,84.53589626040146,150.0
2056000,101,86.84537768849216,150.0
2057000,101,86.84494977570992,150.0
2058000,101,86.84492307140111,150.0
2059000,101,86.84529807466632,150.0
2060000,101,86.84607522639287,150.0
2061000,101,86.84725490691392,150.0
2062000,101,86.84883743722045,150.0
2063000,101,86.85082307547822,150.0
2064000,101,86.85321201752379,150.0
2065000,101,86.85600439524129,150.0
2066000,101,86.85920027566675,150.0
2067000,101,86.86279965939522,150.0
2068000,102,84.2765908268733,150.0
2069000,102,84.27785729298877,150.0
2070000,102,84.27931568181614,150.0
2071000,102,84.28096575792158,150.0
2072000,102,84.28280732322784,150.0
2073000,102,84.28484021457594,150.0
2074000,102,84.28706430471905,150.0
2075000,102,84.28947950073464,150.0
2076000,102,84.29208574763365,150.0
2077000,102,84.29488302214057,150.0
2078000,102,84.2978713352555,150.0
2079000,102,84.30105073410628,150.0
2080000,102,84.30442129852503,150.0
2081000,102,84.30798313944989,150.0
2082000,102,84.31173640259517,150.0
2083000,102,84.31568126503572,150.0
2084000,102,84.31981793542306,150.0
2085000,102,84.32414665344747,150.0
2086000,102,84.32866768928102,150.0
2087000,102,84.33338134198553,150.0
2088000,102,84.33828794311685,150.0
2089000,102,84.34338784927446,150.0
2090000,103,86.1633034002719,150.0
2091000,103,86.16339876687937,150.0
2092000,103,86.16375437775376,150.0
2093000,103,86.16437010550099,150.0
2094000,104,84.2793195071371,150.0
2095000,104,84.27348701113637,150.0
2096000,104,84.26783612637105,150.0
2097000,104,84.26236624336,150.0
2098000,104,84.25707678448575,150.0
2099000,104,84.25196720204082,150.0
2100000,104,84.2470369852089,150.0
2101000,104,84.24228565363785,150.0
2102000,104,84.23771276518431,150.0
2103000,104,84.23331791041252,150.0
2104000,104,84.2291007167428,150.0
2105000,104,84.2250608473048,150.0
2106000,104,84.22119800507691,150.0
2107000,104,84.21751192815246,150.0
2108000,104,84.21400239384685,150.0
2109000,104,84.21066921916653,150.0
2110000,104,84.207512258093,150.0
2111000,104,84.2045314068938,150.0
2112000,104,84.20172660158464,150.0
2113000,104,84.19909781988011,150.0
2114000,104,84.1966450783351,150.0
2115000,104,84.19436843839954,150.0
2116000,104,84.19226800172993,150.0
2117000,105,86.74783111171989,150.0
2118000,105,86.74390466704608,150.0
2119000,105,86.74040600092093,150.0
2120000,105,86.73733490759045,150.0
2121000,105,86.73469108592678,150.0
2122000,105,86.73247414039166,150.0
2123000,105,86.73068358381602,150.0
2124000,105,86.72931883933657,150.0
2125000,105,86.72837924195873,150.0
2126000,105,86.72786404148452,150.0
2127000,105,86.72777240473062,150.0
2128000,106,84.28778579415241,150.0
2129000,106,84.28508421142294,150.0
2130000,106,84.28252580791612,150.0
2131000,106,84.28011010500971,150.0
2132000,106,84.27783666450753,150.0
2133000,106,84.27570509246155,150.0
2134000,106,84.2737150362711,150.0
2135000,106,84.27186618564849,150.0
2136000,106,84.2701582746143,150.0
2137000,106,84.2685910802712,150.0
2138000,106,84.2671644211697,150.0
2139000,106,84.2658781616978,150.0
2140000,106,84.2647322074353,150.0
2141000,106,84.26372651010475,150.0
2142000,106,84.26286106356082,150.0
2143000,106,84.26213590582755,150.0
2144000,106,84.26155112072307,150.0
2145000,106,84.26110683442325,150.0
2146000,106,84.26080321977057,150.0
2147000,106,84.2606404922647,150.0
2148000,107,86.82144940724602,150.0
2149000,107,86.83032484076129,150.0
2150000,107,86.83958669971753,150.0
2151000,107,86.84923278328584,150.0
2152000,107,86.85926085423296,150.0
2153000,107,86.86966864151854,150.0
2154000,107,86.88045384158723,150.0
2155000,107,86.89161411822963,150.0
2156000,107,86.90314710541185,150.0
2157000,107,86.91505040749914,150.0
2158000,107,86.92732160085225,150.0
2159000,107,86.93995823373946,150.0
2160000,107,86.95295782843877,150.0
2161000,107,86.96631788218595,150.0
2162000,107,86.98003586761715,150.0
2163000,107,86.99410923367724,150.0
2164000,107,87.00853540712185,150.0
2165000,107,87.02331179297894,150.0
2166000,108,83.78797427350389,150.0
2167000,108,83.78268820393235,150.0
2168000,108,83.77758904902632,150.0
2169000,108,83.77267540702623,150.0
2170000,108,83.76794592630154,150.0
2171000,108,83.76339930124423,150.0
2172000,108,83.75903427728525,150.0
2173000,108,83.75484964856086,150.0
2174000,108,83.7508442607885,150.0
2175000,108,83.74701701055929,150.0
2176000,108,83.74336684620351,150.0
2177000,108,83.73989276903825,150.0
2178000,108,83.73659383053725,150.0
2179000,108,83.73346913864532,150.0
2180000,108,83.7305178534389,150.0
2181000,108,83.72773918827536,150.0
2182000,108,83.72513241227766,150.0
2183000,108,83.7226968475048,150.0
2184000,108,83.72043187355096,150.0
2185000,108,83.71833692318312,150.0
2186000,108,83.71641148479746,150.0
2187000,108,83.71465510480859,150.0
2188000,108,83.71306738322458,150.0
2189000,108,83.71164797839172,150.0
2190000,108,83.71039660359935,150.0
2191000,108,83.70931303021237,150.0
2192000,108,83.70839708732753,150.0
2193000,108,83.70764865788131,150.0
2194000,108,83.70706768557267,150.0
2195000,108,83.70665417121502,150.0
2196000,108,83.70640817130185,150.0
2197000,108,83.7063298029003,150.0
2198000,108,83.7064192385863,150.0
2199000,108,83.70667671112386,150.0
2200000,108,83.70710250966538,150.0
2201000,108,83.70769698357627,150.0
2202000,108,83.70846053876936,150.0
2203000,108,83.7093936415725,150.0
2204000,108,83.71049681497122,150.0
2205000,108,83.71177064201844,150.0
2206000,108,83.71321576457795,150.0
2207000,108,83.7148328819124,150.0
2208000,108,83.71662275197431,150.0
2209000,108,83.71858619323328,150.0
2210000,108,83.72072408088066,150.0
2211000,108,83.72303734926543,150.0
2212000,108,83.72552699116548,150.0
2213000,108,83.72819405714483,150.0
2214000,108,83.73103965806808,150.0
2215000,108,83.73406495889007,150.0
2216000,109,87.08799420561687,150.0
2217000,109,87.09578567981276,150.0
2218000,109,87.10396090491007,150.0
2219000,109,87.11251710148439,150.0
2220000,110,84.42718046886336,150.0
2221000,110,84.42914477913615,150.0
2222000,110,84.43124710086786,150.0
2223000,110,84.43348759922141,150.0
2224000,110,84.43586648093688,150.0
2225000,110,84.43838398906257,150.0
2226000,110,84.44104040908881,150.0
2227000,110,84.44383606376097,150.0
2228000,110,84.44677131554934,150.0
2229000,110,84.44984656463465,150.0
2230000,111,87.23096077124272,150.0
2231000,111,87.24386386724905,150.0
2232000,111,87.25711007335784,150.0
2233000,111,87.2706964187593,150.0
2234000,111,87.28461993219064,150.0
2235000,111,87.29887764661756,150.0
2236000,111,87.31346659563663,150.0
2237000,111,87.32838381683442,150.0
2238000,111,87.34362635409437,150.0
2239000,111,87.35919125688952,150.0
2240000,111,87.37507558143044,150.0
2241000,111,87.39127639093144,150.0
2242000,111,87.4077907601483,150.0
2243000,111,87.42461577030289,150.0
2244000,111,87.44174851436381,150.0
2245000,111,87.45918609567349,150.0
2246000,111,87.47692562823241,150.0
2247000,112,83.73865256211533,150.0
2248000,112,83.7357139350767,150.0
2249000,112,83.73296241104364,150.0
2250000,112,83.73039673098653,150.0
2251000,112,83.72801569244876,150.0
2252000,112,83.72581815182248,150.0
2253000,112,83.72380302321048,150.0
2254000,112,83.72196927650036,150.0
2255000,112,83.72031594217104,150.0
2256000,112,83.71884210639467,150.0
2257000,112,83.71754691513638,150.0
2258000,112,83.71642957177149,150.0
2259000,112,83.71548933829081,150.0
2260000,112,83.71472553484529,150.0
2261000,112,83.71413753798414,150.0
2262000,112,83.71372478420732,150.0
2263000,112,83.71348676664522,150.0
2264000,112,83.71342303848593,150.0
2265000,112,83.7135332067577,150.0
2266000,112,83.71381693843348,150.0
2267000,112,83.71427395772379,150.0
2268000,112,83.71490404525902,150.0
2269000,112,83.71570703878209,150.0
2270000,112,83.71668283243915,150.0
2271000,112,83.71783137807883,150.0
2272000,112,83.7191526807451,150.0
2273000,112,83.7206468058591,150.0
2274000,112,83.72231387000464,150.0
2275000,112,83.72415404786945,150.0
2276000,112,83.72616756841533,150.0
2277000,112,83.72835471531131,150.0
2278000,112,83.73071582658939,150.0
2279000,112,83.73325129428471,150.0
2280000,112,83.73596156449128,150.0
2281000,112,83.73884713522654,150.0
2282000,112,83.74190855826545,150.0
2283000,112,83.74514643881706,150.0
2284000,112,83.74856143129787,150.0
2285000,112,83.7521542447033,150.0
2286000,112,83.7559256357922,150.0
2287000,112,83.75987641487905,150.0
2288000,112,83.76400743892357,150.0
2289000,112,83.76831961688097,150.0
2290000,112,83.77281390438493,150.0
2291000,112,83.77749130652319,150.0
2292000,112,83.78235287532806,150.0
2293000,112,83.78739970732003,150.0
2294000,112,83.79263294638542,150.0
2295000,112,83.79805378299254,150.0
2296000,112,83.80366344927963,150.0
2297000,113,87.14687263754158,150.0
2298000,113,87.13442998544777,150.0
2299000,113,87.12233508024002,150.0
2300000,113,87.11058995829201,150.0
2301000,113,87.09919663086616,150.0
2302000,113,87.08815708574335,150.0
2303000,113,87.07747328353257,150.0
2304000,113,87.06714716035101,150.0
2305000,113,87.05718062733554,150.0
2306000,113,87.0475755665599,150.0
2307000,113,87.03833383430636,150.0
2308000,113,87.02945725920894,150.0
2309000,113,87.0209476405199,150.0
2310000,113,87.01280674819074,150.0
2311000,113,87.00503632317401,150.0
2312000,113,86.99763807563976,150.0
2313000,113,86.99061368353472,150.0
2314000,113,86.98396479307505,150.0
2315000,113,86.97769301734046,150.0
2316000,113,86.97179993550472,150.0
2317000,113,86.96628709120769,150.0
2318000,113,86.96115599309533,150.0
2319000,113,86.95640811124434,150.0
2320000,113,86.95204487816424,150.0
2321000,113,86.94806768647214,150.0
2322000,113,86.94447788891523,150.0
2323000,113,86.94127679451933,150.0
2324000,113,86.9384656706698,150.0
2325000,113,86.93604573860982,150.0
2326000,113,86.93401817371496,150.0
2327000,113,86.93238410372426,150.0
2328000,113,86.93114460584756,150.0
2329000,113,86.9303007077592,150.0
2330000,113,86.92985338325828,150.0
2331000,113,86.92980355210543,150.0
2332000,113,86.93015207785666,150.0
2333000,113,86.93089976650492,150.0
2334000,113,86.93204736331063,150.0
2335000,114,84.12727561540103,150.0
2336000,114,84.12750111459401,150.0
2337000,114,84.12791700186176,150.0
2338000,114,84.12852283847377,150.0
2339000,114,84.12931822737315,150.0
2340000,114,84.1303028108273,150.0
2341000,114,84.13147627454116,150.0
2342000,114,84.13283834749625,150.0
2343000,114,84.13438879704074,150.0
2344000,114,84.13612743144951,150.0
2345000,114,84.13805410249942,150.0
2346000,114,84.14016869887963,150.0
2347000,114,84.14247115215568,150.0
2348000,114,84.14496143108603,150.0
2349000,114,84.14763954566676,150.0
2350000,114,84.15050554421052,150.0
2351000,114,84.1535595135604,150.0
2352000,114,84.15680157864355,150.0
2353000,114,84.16023190200896,150.0
2354000,114,84.16385068333298,150.0
2355000,114,84.1676581581978,150.0
2356000,114,84.17165460037084,150.0
2357000,114,84.17584031727445,150.0
2358000,114,84.18021565021846,150.0
2359000,114,84.18478097776241,150.0
2360000,114,84.1895367113967,150.0
2361000,114,84.19448329292979,150.0
2362000,114,84.19962119962638,150.0
2363000,114,84.2049509387211,150.0
2364000,114,84.21047304895673,150.0
2365000,115,86.23144575008804,150.0
2366000,115,86.23148571219303,150.0
2367000,116,84.46219661309522,150.0
2368000,116,84.45650586927387,150.0
2369000,116,84.45099634665536,150.0
2370000,116,84.44566764602722,150.0
2371000,116,84.44051940004115,150.0
2372000,116,84.43555126821819,150.0
2373000,116,84.43076294130421,150.0
2374000,116,84.4261541409671,150.0
2375000,116,84.4217246204389,150.0
2376000,116,84.41747416495863,150.0
2377000,116,84.41340259351833,150.0
2378000,116,84.40950975550577,150.0
2379000,117,86.8103532235792,150.0
2380000,117,86.80190124066124,150.0
2381000,117,86.79386334546705,150.0
2382000,117,86.78624052868497,150.0
2383000,117,86.77903368633453,150.0
2384000,117,86.77224362361144,150.0
2385000,117,86.76587105274723,150.0
2386000,117,86.7599165961033,150.0
2387000,117,86.75438078410872,150.0
2388000,117,86.74926405888989,150.0
2389000,117,86.74456677297408,150.0
2390000,117,86.74028919250631,150.0
2391000,117,86.73643149576203,150.0
2392000,117,86.73299377680709,150.0
2393000,117,86.72997604503705,150.0
2394000,117,86.72737822727981,150.0
2395000,117,86.72520016892848,150.0
2396000,117,86.723441635409,150.0
2397000,117,86.7221023132135,150.0
2398000,118,84.32376264957828,150.0
2399000,118,84.32025583272855,150.0
2400000,118,84.31689484874316,150.0
2401000,118,84.3136791790145,150.0
2402000,118,84.31060834527814,150.0
2403000,118,84.30768190827197,150.0
2404000,118,84.3048994700426,150.0
2405000,118,84.30226067428002,150.0
2406000,118,84.29976520449206,150.0
2407000,118,84.29741278594427,150.0
2408000,118,84.29520318574436,150.0
2409000,118,84.29313621218391,150.0
2410000,118,84.29121171595801,150.0
2411000,118,84.2894295914893,150.0
2412000,118,84.28778977391167,150.0
2413000,118,84.28629224256787,150.0
2414000,118,84.28493701939747,150.0
2415000,118,84.283724169363,150.0
2416000,119,86.7753622994639,150.0
2417000,119,86.78223312546129,150.0
2418000,119,86.78950095857994,150.0
2419000,119,86.79716411027412,150.0
2420000,119,86.80522084372028,150.0
2421000,119,86.81366937475364,150.0
2422000,119,86.82250787226934,150.0
2423000,119,86.83173446078708,150.0
2424000,119,86.84134721884686,150.0
2425000,119,86.85134418302972,150.0
2426000,119,86.86172334624293,150.0
2427000,119,86.87248265909199,150.0
2428000,119,86.88362003227112,150.0
2429000,119,86.89513333590786,150.0
2430000,119,86.9070204007363,150.0
2431000,119,86.91927901911068,150.0
2432000,119,86.93190694649722,150.0
2433000,119,86.94490190046213,150.0
2434000,120,86.04996282915066,150.0
2435000,120,86.0526229670337,150.0
2436000,120,86.05555331082519,150.0
2437000,120,86.05875281780982,150.0
2438000,121,83.86612615920464,150.0
2439000,121,83.86057481963016,150.0
2440000,121,83.85520878326822,150.0
2441000,121,83.85002680258955,150.0
2442000,121,83.84502767513077,150.0
2443000,121,83.84021024162244,150.0
2444000,121,83.83557339105235,150.0
2445000,121,83.83111605524745,150.0
2446000,121,83.82683721338721,150.0
2447000,121,83.82273589238982,150.0
2448000,121,83.81881116755734,150.0
2449000,121,83.81506216057355,150.0
2450000,121,83.81148804334956,150.0
2451000,121,83.80808803818995,150.0
2452000,121,83.80486141709147,150.0
2453000,121,83.80180750052715,150.0
2454000,121,83.79892566269429,150.0
2455000,121,83.79621532672815,150.0
2456000,121,83.79367597064333,150.0
2457000,121,83.79130712144405,150.0
2458000,121,83.78910836041945,150.0
2459000,121,83.78707932150306,150.0
2460000,121,83.78521969118493,150.0
2461000,121,83.78352921182722,150.0
2462000,121,83.7820076778998,150.0
2463000,121,83.7806549376974,150.0
2464000,121,83.77947089490587,150.0
2465000,121,83.77845550871348,150.0
2466000,121,83.77760879271351,150.0
2467000,121,83.77693081475907,150.0
2468000,121,83.77642170123707,150.0
2469000,121,83.77608163036446,150.0
2470000,121,83.77591084042044,150.0
2471000,121,83.77590962343632,150.0
2472000,121,83.77607832824108,150.0
2473000,121,83.77641736150078,150.0
2474000,121,83.77692718553247,150.0
2475000,121,83.77760831961743,150.0
2476000,121,83.7784613413751,150.0
